tweet_id,dataset,crisis,country,year,original_label,mapped_label,hazard_type,hazard_cat,hazard_subcat,development,spread,lan_final
350066920717942785,CrisisLexT6,flood_Alberta,Canada,2013,on-topic,Related,flood,natural,hydrological,progressive,diffused,en
498067953154527232,CrisisNlpR1_CF,ebola_virus,several,2014,disease_signs_or_symptoms,Related,viral_disease,natural,Biological,progressive,diffused,en
353536558781038592,CrisisLexT26,flood_Alberta,Canada,2013,Related and informative,Related,flood,natural,hydrological,progressive,diffused,en
339428636564267008,CrisisLexT6,tornado_Oklahoma,EEUU,2013,on-topic,Related,tornado,natural,meteorological,progressive,diffused,en
204046895813902337,SoSItalyT4,earthquake_Italy,Italy,2012,no damage,Related,earthquake,natural,geophysical,instantaneous,diffused,it
338856920679055361,CrisisLexT6,tornado_Oklahoma,EEUU,2013,on-topic,Related,tornado,natural,meteorological,progressive,diffused,en
592750556873121794,CrisisNlpR1_CF,earthquake_Nepal,Nepal,2015,donation_needs_or_offers_or_volunteering_services,Related,earthquake,natural,geophysical,instantaneous,diffused,en
262570838547640320,CrisisLexT6,hurricane_Sandy,several,2012,on-topic,Related,hurricane,natural,meteorological,progressive,diffused,no_agree
511591763161542656,CrisisNlpR1_CF,hurricane_Mexico_Odile,Mexico,2014,infrastructure_and_utilities_damage,Related,hurricane,natural,meteorological,progressive,diffused,en
204044505085784066,SoSItalyT4,earthquake_Italy,Italy,2012,no damage,Related,earthquake,natural,geophysical,instantaneous,diffused,it
336314583700623361,CrisisLexT6,tornado_Oklahoma,EEUU,2013,off-topic,Not_Related,tornado,natural,meteorological,progressive,diffused,en
721529257541963777,ESPOL_Ecuador_earthquake,earthquake_Ecuador,Ecuador,2016,yes,Related,earthquake,natural,geophysical,instantaneous,diffused,es
243363064332840961,CrisisLexT26,earthquake_CostaRica,Costa Rica,2012,Related and informative,Related,earthquake,natural,geophysical,instantaneous,diffused,es
337851547822194688,CrisisLexT6,tornado_Oklahoma,EEUU,2013,off-topic,Not_Related,tornado,natural,meteorological,progressive,diffused,en
576703326693298176,CrisisNlpR1_CF,cyclone_Vanuatu_Pam,Vanuatu,2015,other_useful_information,Related,cyclone,natural,meteorological,progressive,diffused,en
302314145477439489,CrisisLexT26,meteor_Russia,Russia,2013,Not related,Not_Related,meteorite,natural,others,instantaneous,focalized,ru
592668256764329987,CrisisNlpR1_Vol,earthquake_Nepal,Nepal,2015,Not Relevant,Not_Related,earthquake,natural,geophysical,instantaneous,diffused,no_agree
239912154596261888,CrisisLexT26,explosion_Venezuela,Venezuela,2012,Related - but not informative,Related,explosion,human_induced,accidental,instantaneous,focalized,es
504233191448662016,CrisisNlpR1_CF,earthquake_California,EEUU,2014,sympathy_and_emotional_support,Related,earthquake,natural,geophysical,instantaneous,diffused,en
325381938003193856,CrisisLexT6,bombing_Boston,EEUU,2013,on-topic,Related,bombings,human_induced,intentional,instantaneous,focalized,en
592758395725357057,CrisisNlpR1_Vol,earthquake_Nepal,Nepal,2015,Not Relevant,Not_Related,earthquake,natural,geophysical,instantaneous,diffused,en
294629744337629184,CrisisLexT26,flood_Queensland,Australia,2013,Related - but not informative,Related,flood,natural,hydrological,progressive,diffused,en
207215973630087169,CrisisLexT26,earthquake_Italy,Italy,2012,Related - but not informative,Related,earthquake,natural,geophysical,instantaneous,diffused,it
325130620986597376,CrisisLexT6,bombing_Boston,EEUU,2013,on-topic,Related,bombings,human_induced,intentional,instantaneous,focalized,en
324733567806627840,CrisisLexT6,explosion_WestTexas,EEUU,2013,on-topic,Related,explosion,human_induced,accidental,instantaneous,focalized,en
721623444920655872,ESPOL_Ecuador_earthquake,earthquake_Ecuador,Ecuador,2016,yes,Related,earthquake,natural,geophysical,instantaneous,diffused,es
396318430229315584,CrisisLexT26,airportShootings_LA,EEUU,2013,Related and informative,Related,shooting,human_induced,intentional,instantaneous,focalized,en
243365140496539651,CrisisLexT26,earthquake_CostaRica,Costa Rica,2012,Related and informative,Related,earthquake,natural,geophysical,instantaneous,diffused,en
241341858599555073,CrisisLexT26,explosion_Venezuela,Venezuela,2012,Not related,Not_Related,explosion,human_induced,accidental,instantaneous,focalized,es
349180913885773826,CrisisLexT6,flood_Alberta,Canada,2013,on-topic,Related,flood,natural,hydrological,progressive,diffused,en
324734908239056896,CrisisLexT6,explosion_WestTexas,EEUU,2013,off-topic,Not_Related,explosion,human_induced,accidental,instantaneous,focalized,de
324852998280982528,CrisisLexT6,explosion_WestTexas,EEUU,2013,on-topic,Related,explosion,human_induced,accidental,instantaneous,focalized,en
9711089899,ChileEarthquakeT1,earthquake_Chile,Chile,2010,False,Not_Related,earthquake,natural,geophysical,instantaneous,diffused,es
243363299201253376,CrisisLexT26,earthquake_CostaRica,Costa Rica,2012,Related and informative,Related,earthquake,natural,geophysical,instantaneous,diffused,es
451338080310788096,CrisisNlpR1_CF,earthquake_Chile,Chile,2014,injured_or_dead_people,Related,earthquake,natural,geophysical,instantaneous,diffused,es
592915438574641152,CrisisNlpR1_CF,earthquake_Nepal,Nepal,2015,donation_needs_or_offers_or_volunteering_services,Related,earthquake,natural,geophysical,instantaneous,diffused,en
263050483793547265,CrisisLexT6,hurricane_Sandy,several,2012,off-topic,Not_Related,hurricane,natural,meteorological,progressive,diffused,en
541920342956986368,CrisisNlpR1_Vol,typhoon_Philippines_Hagupit,Philippines,2014,Not Informative,Not_Related,typhoon,natural,meteorological,progressive,diffused,en
323597784219521024,CrisisLexT6,bombing_Boston,EEUU,2013,off-topic,Not_Related,bombings,human_induced,intentional,instantaneous,focalized,en
541616908265459712,CrisisNlpR1_Vol,typhoon_Philippines_Hagupit,Philippines,2014,Not Informative,Not_Related,typhoon,natural,meteorological,progressive,diffused,en
576559343610388480,CrisisNlpR1_CF,cyclone_Vanuatu_Pam,Vanuatu,2015,caution_and_advice,Related,cyclone,natural,meteorological,progressive,diffused,en
541531974280544256,CrisisNlpR1_Vol,typhoon_Philippines_Hagupit,Philippines,2014,Not Informative,Not_Related,typhoon,natural,meteorological,progressive,diffused,en
304044866277605376,CrisisLexT26,meteor_Russia,Russia,2013,Not related,Not_Related,meteorite,natural,others,instantaneous,focalized,en
240526536241987585,CrisisLexT26,explosion_Venezuela,Venezuela,2012,Related and informative,Related,explosion,human_induced,accidental,instantaneous,focalized,es
360165836624887811,CrisisLexT26,trainCrash_Spain,Spain,2013,Related - but not informative,Related,derailment,human_induced,accidental,instantaneous,focalized,no_agree
327028817531125760,CrisisLexT26,buildingCollapse_Savar,Bangladesh,2013,Related and informative,Related,collapse,human_induced,accidental,instantaneous,focalized,en
295477707117047808,CrisisLexT6,flood_Queensland,Australia,2013,off-topic,Not_Related,flood,natural,hydrological,progressive,diffused,en
591986570716127232,CrisisNlpR1_Vol,earthquake_Nepal,Nepal,2015,Not Relevant,Not_Related,earthquake,natural,geophysical,instantaneous,diffused,en
325261828932370434,CrisisLexT6,bombing_Boston,EEUU,2013,on-topic,Related,bombings,human_induced,intentional,instantaneous,focalized,en
263364155787051008,CrisisLexT6,hurricane_Sandy,several,2012,on-topic,Related,hurricane,natural,meteorological,progressive,diffused,en
384074228364247040,CrisisNlpR1_CF,earthquake_Pakistan,Pakistan,2013,not_related_or_irrelevant,Not_Related,earthquake,natural,geophysical,instantaneous,diffused,en
262843490214486016,CrisisLexT6,hurricane_Sandy,several,2012,on-topic,Related,hurricane,natural,meteorological,progressive,diffused,en
922874812690829312,CrisisMMD,hurricane_Maria,several,2017,informative,Related,hurricane,natural,meteorological,progressive,diffused,en
592649636805877760,CrisisNlpR1_Vol,earthquake_Nepal,Nepal,2015,Response Efforts,Related,earthquake,natural,geophysical,instantaneous,diffused,en
909760233886638080,CrisisMMD,hurricane_Irma,several,2017,informative,Related,hurricane,natural,meteorological,progressive,diffused,en
337452962400059394,CrisisLexT6,tornado_Oklahoma,EEUU,2013,off-topic,Not_Related,tornado,natural,meteorological,progressive,diffused,en
592634385448468481,CrisisNlpR1_Vol,earthquake_Nepal,Nepal,2015,Response Efforts,Related,earthquake,natural,geophysical,instantaneous,diffused,en
573791024688021504,CrisisNlpR1_Vol,Landslides_Worldwide,several,2014,Not physical landslide,Not_Related,landslide,natural,Hydrological,instantaneous,focalized,en
349920071126224898,CrisisLexT6,flood_Alberta,Canada,2013,off-topic,Not_Related,flood,natural,hydrological,progressive,diffused,en
451281011478134784,CrisisNlpR1_CF,earthquake_Chile,Chile,2014,sympathy_and_emotional_support,Related,earthquake,natural,geophysical,instantaneous,diffused,en
592150302402285570,CrisisNlpR1_CF,earthquake_Nepal,Nepal,2015,injured_or_dead_people,Related,earthquake,natural,geophysical,instantaneous,diffused,en
396332363699208192,CrisisLexT26,airportShootings_LA,EEUU,2013,Related - but not informative,Related,shooting,human_induced,intentional,instantaneous,focalized,en
573857735508258816,CrisisNlpR1_Vol,Landslides_Worldwide,several,2014,Not physical landslide,Not_Related,landslide,natural,Hydrological,instantaneous,focalized,en
348222293316616192,CrisisLexT6,flood_Alberta,Canada,2013,on-topic,Related,flood,natural,hydrological,progressive,diffused,en
910551115049168896,CrisisMMD,earthquake_Mexico,Mexico,2017,informative,Related,earthquake,natural,geophysical,instantaneous,diffused,en
336740140502360064,CrisisLexT6,tornado_Oklahoma,EEUU,2013,on-topic,Related,tornado,natural,meteorological,progressive,diffused,en
396461422437089281,CrisisLexT26,airportShootings_LA,EEUU,2013,Related and informative,Related,shooting,human_induced,intentional,instantaneous,focalized,en
348076677928206336,CrisisLexT6,flood_Alberta,Canada,2013,off-topic,Not_Related,flood,natural,hydrological,progressive,diffused,en
266666344718671872,CrisisLexT26,earthquake_Guatemala,Guatemala,2012,Related and informative,Related,earthquake,natural,geophysical,instantaneous,diffused,en
520347125134020608,SoSItalyT4,flood_Genova,Italy,2014,damage,Related,flood,natural,hydrological,progressive,diffused,it
923862888997117953,CrisisMMD,hurricane_Maria,several,2017,not_informative,Not_Related,hurricane,natural,meteorological,progressive,diffused,en
501163512065163264,CrisisNlpR1_CF,flood_India,India,2014,not_related_or_irrelevant,Not_Related,flood,natural,hydrological,progressive,diffused,en
402761107666108416,CrisisLexT26,flood_Sardinia,Italy,2013,Related and informative,Related,flood,natural,hydrological,progressive,diffused,en
349166664266420226,CrisisLexT6,flood_Alberta,Canada,2013,on-topic,Related,flood,natural,hydrological,progressive,diffused,en
327617395961241600,CrisisLexT6,explosion_WestTexas,EEUU,2013,off-topic,Not_Related,explosion,human_induced,accidental,instantaneous,focalized,en
349220678379126785,CrisisLexT6,flood_Alberta,Canada,2013,off-topic,Not_Related,flood,natural,hydrological,progressive,diffused,en
407203517338632192,CrisisLexT26,trainCrash_NY,EEUU,2013,Related and informative,Related,derailment,human_induced,accidental,instantaneous,focalized,en
262718038476980224,CrisisLexT6,hurricane_Sandy,several,2012,off-topic,Not_Related,hurricane,natural,meteorological,progressive,diffused,en
351800662520127488,CrisisLexT6,flood_Alberta,Canada,2013,off-topic,Not_Related,flood,natural,hydrological,progressive,diffused,en
350354483840172035,CrisisLexT6,flood_Alberta,Canada,2013,on-topic,Related,flood,natural,hydrological,progressive,diffused,en
923617957066010630,CrisisMMD,wildfires_California,EEUU,2017,not_informative,Not_Related,wildfires,natural,climatological,progressive,diffused,en
541958883942494208,CrisisNlpR1_Vol,typhoon_Philippines_Hagupit,Philippines,2014,Infrastructure Damage,Related,typhoon,natural,meteorological,progressive,diffused,en
348968413202350080,CrisisLexT6,flood_Alberta,Canada,2013,on-topic,Related,flood,natural,hydrological,progressive,diffused,en
406743934845857792,CrisisLexT26,helicopterCrash_Glasgow,UK,2013,Related and informative,Related,crash,human_induced,accidental,instantaneous,focalized,en
336919070823809025,CrisisLexT6,tornado_Oklahoma,EEUU,2013,on-topic,Related,tornado,natural,meteorological,progressive,diffused,en
239568242610405377,CrisisLexT26,explosion_Venezuela,Venezuela,2012,Related - but not informative,Related,explosion,human_induced,accidental,instantaneous,focalized,es
451227264726753280,CrisisNlpR1_CF,earthquake_Chile,Chile,2014,caution_and_advice,Related,earthquake,natural,geophysical,instantaneous,diffused,en
351497317343444992,CrisisLexT6,flood_Alberta,Canada,2013,off-topic,Not_Related,flood,natural,hydrological,progressive,diffused,en
384166936663187456,CrisisNlpR1_CF,earthquake_Pakistan,Pakistan,2013,injured_or_dead_people,Related,earthquake,natural,geophysical,instantaneous,diffused,en
379743895581511680,CrisisLexT26,flood_Colorado,EEUU,2013,Related and informative,Related,flood,natural,hydrological,progressive,diffused,en
541428670691557376,CrisisNlpR1_Vol,typhoon_Philippines_Hagupit,Philippines,2014,Infrastructure Damage,Related,typhoon,natural,meteorological,progressive,diffused,en
593830830260113410,CrisisNlpR1_CF,earthquake_Nepal,Nepal,2015,missing_trapped_or_found_people,Related,earthquake,natural,geophysical,instantaneous,diffused,en
721669676707749888,ESPOL_Ecuador_earthquake,earthquake_Ecuador,Ecuador,2016,yes,Related,earthquake,natural,geophysical,instantaneous,diffused,en
541824763434242048,CrisisNlpR1_Vol,typhoon_Philippines_Hagupit,Philippines,2014,Not Informative,Not_Related,typhoon,natural,meteorological,progressive,diffused,en
906661673209139201,CrisisMMD,hurricane_Harvey,EEUU,2017,informative,Related,hurricane,natural,meteorological,progressive,diffused,en
243367116034670592,CrisisLexT26,earthquake_CostaRica,Costa Rica,2012,Related and informative,Related,earthquake,natural,geophysical,instantaneous,diffused,en
324784247447646208,CrisisLexT6,explosion_WestTexas,EEUU,2013,on-topic,Related,explosion,human_induced,accidental,instantaneous,focalized,en
348542058132283393,CrisisLexT6,flood_Alberta,Canada,2013,off-topic,Not_Related,flood,natural,hydrological,progressive,diffused,en
262910378797826048,CrisisLexT6,hurricane_Sandy,several,2012,on-topic,Related,hurricane,natural,meteorological,progressive,diffused,en
360153509561237504,CrisisLexT26,trainCrash_Spain,Spain,2013,Related - but not informative,Related,derailment,human_induced,accidental,instantaneous,focalized,es
266305345163501569,CrisisLexT26,earthquake_Guatemala,Guatemala,2012,Related and informative,Related,earthquake,natural,geophysical,instantaneous,diffused,es
454281974849757184,CrisisNlpR1_CF,earthquake_Chile,Chile,2014,donation_needs_or_offers_or_volunteering_services,Related,earthquake,natural,geophysical,instantaneous,diffused,es
413027983709175808,CrisisLexT26,helicopterCrash_Glasgow,UK,2013,Not related,Not_Related,crash,human_induced,accidental,instantaneous,focalized,en
242157495538307072,CrisisLexT26,explosion_Venezuela,Venezuela,2012,Related - but not informative,Related,explosion,human_induced,accidental,instantaneous,focalized,no_agree
263129771175714816,CrisisLexT6,hurricane_Sandy,several,2012,on-topic,Related,hurricane,natural,meteorological,progressive,diffused,en
262379419895746560,CrisisLexT6,hurricane_Sandy,several,2012,on-topic,Related,hurricane,natural,meteorological,progressive,diffused,en
324744874698100736,CrisisLexT6,explosion_WestTexas,EEUU,2013,on-topic,Related,explosion,human_induced,accidental,instantaneous,focalized,en
262714083856502785,CrisisLexT6,hurricane_Sandy,several,2012,off-topic,Not_Related,hurricane,natural,meteorological,progressive,diffused,en
325245575492689920,CrisisLexT6,explosion_WestTexas,EEUU,2013,on-topic,Related,explosion,human_induced,accidental,instantaneous,focalized,en
263340665721724928,CrisisLexT6,hurricane_Sandy,several,2012,off-topic,Not_Related,hurricane,natural,meteorological,progressive,diffused,en
524191186060591104,CrisisNlpR1_CF,ebola_virus,several,2014,other_useful_information,Related,viral_disease,natural,Biological,progressive,diffused,en
9883299912,ChileEarthquakeT1,earthquake_Chile,Chile,2010,False,Not_Related,earthquake,natural,geophysical,instantaneous,diffused,es
239877497028743168,CrisisLexT26,explosion_Venezuela,Venezuela,2012,Related - but not informative,Related,explosion,human_induced,accidental,instantaneous,focalized,es
324906099864125441,CrisisLexT6,explosion_WestTexas,EEUU,2013,on-topic,Related,explosion,human_induced,accidental,instantaneous,focalized,en
295330152093712384,CrisisLexT6,flood_Queensland,Australia,2013,off-topic,Not_Related,flood,natural,hydrological,progressive,diffused,en
721730932172959744,ESPOL_Ecuador_earthquake,earthquake_Ecuador,Ecuador,2016,no,Not_Related,earthquake,natural,geophysical,instantaneous,diffused,no_text
907654309587779584,CrisisMMD,hurricane_Harvey,EEUU,2017,informative,Related,hurricane,natural,meteorological,progressive,diffused,en
721706897540141058,ESPOL_Ecuador_earthquake,earthquake_Ecuador,Ecuador,2016,yes,Related,earthquake,natural,geophysical,instantaneous,diffused,en
369418446070493184,CrisisLexT26,flood_Manila,Philippines,2013,Not related,Not_Related,flood,natural,hydrological,progressive,diffused,tl
592373602495823872,CrisisNlpR1_Vol,earthquake_Nepal,Nepal,2015,Not Relevant,Not_Related,earthquake,natural,geophysical,instantaneous,diffused,en
239583736398753792,CrisisLexT26,explosion_Venezuela,Venezuela,2012,Related and informative,Related,explosion,human_induced,accidental,instantaneous,focalized,es
497641637368315904,CrisisNlpR1_CF,ebola_virus,several,2014,other_useful_information,Related,viral_disease,natural,Biological,progressive,diffused,en
383125119599538176,CrisisNlpR1_CF,earthquake_Pakistan,Pakistan,2013,donation_needs_or_offers_or_volunteering_services,Related,earthquake,natural,geophysical,instantaneous,diffused,en
384564568208318464,CrisisNlpR1_CF,earthquake_Pakistan,Pakistan,2013,other_useful_information,Related,earthquake,natural,geophysical,instantaneous,diffused,en
930693871239073795,CrisisMMD,earthquake_Iraq_Iran,several,2017,not_informative,Not_Related,earthquake,natural,geophysical,instantaneous,diffused,en
262789566753292288,CrisisLexT6,hurricane_Sandy,several,2012,off-topic,Not_Related,hurricane,natural,meteorological,progressive,diffused,en
912293191155617793,CrisisMMD,hurricane_Maria,several,2017,informative,Related,hurricane,natural,meteorological,progressive,diffused,en
573834539673350145,CrisisNlpR1_Vol,Landslides_Worldwide,several,2014,Not physical landslide,Not_Related,landslide,natural,Hydrological,instantaneous,focalized,en
204045375999447042,SoSItalyT4,earthquake_Italy,Italy,2012,no damage,Related,earthquake,natural,geophysical,instantaneous,diffused,it
541525071006011392,CrisisNlpR1_Vol,typhoon_Philippines_Hagupit,Philippines,2014,Other Relevant Information,Related,typhoon,natural,meteorological,progressive,diffused,en
339029521204379648,CrisisLexT6,tornado_Oklahoma,EEUU,2013,off-topic,Not_Related,tornado,natural,meteorological,progressive,diffused,en
908100423667548161,CrisisMMD,hurricane_Harvey,EEUU,2017,informative,Related,hurricane,natural,meteorological,progressive,diffused,en
577786929753784320,CrisisNlpR1_CF,cyclone_Vanuatu_Pam,Vanuatu,2015,donation_needs_or_offers_or_volunteering_services,Related,cyclone,natural,meteorological,progressive,diffused,en
324928372163612672,CrisisLexT6,explosion_WestTexas,EEUU,2013,on-topic,Related,explosion,human_induced,accidental,instantaneous,focalized,en
905055726183124993,CrisisMMD,hurricane_Harvey,EEUU,2017,informative,Related,hurricane,natural,meteorological,progressive,diffused,en
593002121030668288,CrisisNlpR1_Vol,earthquake_Nepal,Nepal,2015,Not Relevant,Not_Related,earthquake,natural,geophysical,instantaneous,diffused,en
327615028054343682,CrisisLexT6,explosion_WestTexas,EEUU,2013,off-topic,Not_Related,explosion,human_induced,accidental,instantaneous,focalized,en
350040683295424512,CrisisLexT6,flood_Alberta,Canada,2013,off-topic,Not_Related,flood,natural,hydrological,progressive,diffused,en
398062564447232000,CrisisLexT26,typhoon_Yolanda,several,2013,Not related,Not_Related,typhoon,natural,meteorological,progressive,diffused,en
396332820878336000,CrisisLexT26,airportShootings_LA,EEUU,2013,Related and informative,Related,shooting,human_induced,intentional,instantaneous,focalized,en
906242339861037056,CrisisMMD,hurricane_Harvey,EEUU,2017,informative,Related,hurricane,natural,meteorological,progressive,diffused,en
263028340603113473,CrisisLexT6,hurricane_Sandy,several,2012,off-topic,Not_Related,hurricane,natural,meteorological,progressive,diffused,en
520628476546928640,SoSItalyT4,flood_Genova,Italy,2014,no damage,Related,flood,natural,hydrological,progressive,diffused,it
573844205551886337,CrisisNlpR1_Vol,Landslides_Worldwide,several,2014,Not physical landslide,Not_Related,landslide,natural,Hydrological,instantaneous,focalized,no_agree
721669690997764098,ESPOL_Ecuador_earthquake,earthquake_Ecuador,Ecuador,2016,yes,Related,earthquake,natural,geophysical,instantaneous,diffused,es
295392040806645760,CrisisLexT6,flood_Queensland,Australia,2013,off-topic,Not_Related,flood,natural,hydrological,progressive,diffused,en
909847261970014209,CrisisMMD,hurricane_Harvey,EEUU,2017,informative,Related,hurricane,natural,meteorological,progressive,diffused,en
593160814321885184,CrisisNlpR1_Vol,earthquake_Nepal,Nepal,2015,Not Relevant,Not_Related,earthquake,natural,geophysical,instantaneous,diffused,en
352193337106763776,CrisisLexT26,flood_Alberta,Canada,2013,Related - but not informative,Related,flood,natural,hydrological,progressive,diffused,en
910547261834366976,CrisisMMD,earthquake_Mexico,Mexico,2017,not_informative,Not_Related,earthquake,natural,geophysical,instantaneous,diffused,en
541164237926989824,CrisisNlpR1_Vol,typhoon_Philippines_Hagupit,Philippines,2014,Not Informative,Not_Related,typhoon,natural,meteorological,progressive,diffused,en
325316616407629825,CrisisLexT6,bombing_Boston,EEUU,2013,off-topic,Not_Related,bombings,human_induced,intentional,instantaneous,focalized,no_agree
204049242787024896,SoSItalyT4,earthquake_Italy,Italy,2012,no damage,Related,earthquake,natural,geophysical,instantaneous,diffused,it
326355219975897089,CrisisLexT6,explosion_WestTexas,EEUU,2013,off-topic,Not_Related,explosion,human_induced,accidental,instantaneous,focalized,en
402181861675253760,CrisisLexT26,typhoon_Yolanda,several,2013,Related and informative,Related,typhoon,natural,meteorological,progressive,diffused,en
347403261579509760,CrisisLexT26,haze_Singapore,Singapore,2013,Related - but not informative,Related,haze,mixed,others,progressive,diffused,en
591996242864967680,CrisisNlpR1_Vol,earthquake_Nepal,Nepal,2015,Sympathy and emotional support,Related,earthquake,natural,geophysical,instantaneous,diffused,en
339161574734446593,CrisisLexT6,tornado_Oklahoma,EEUU,2013,off-topic,Not_Related,tornado,natural,meteorological,progressive,diffused,en
497667091663945728,CrisisNlpR1_CF,ebola_virus,several,2014,other_useful_information,Related,viral_disease,natural,Biological,progressive,diffused,no_agree
295745301728329729,CrisisLexT6,flood_Queensland,Australia,2013,on-topic,Related,flood,natural,hydrological,progressive,diffused,en
592979972970520576,CrisisNlpR1_Vol,earthquake_Nepal,Nepal,2015,Other Relevant Information,Related,earthquake,natural,geophysical,instantaneous,diffused,en
542119329764880384,CrisisNlpR1_Vol,typhoon_Philippines_Hagupit,Philippines,2014,Other Relevant Information,Related,typhoon,natural,meteorological,progressive,diffused,en
1460544434,SoSItalyT4,earthquake_Laquila,Italy,2009,no damage,Related,earthquake,natural,geophysical,instantaneous,diffused,it
262721946842701826,CrisisLexT6,hurricane_Sandy,several,2012,off-topic,Not_Related,hurricane,natural,meteorological,progressive,diffused,en
592955217894842368,CrisisNlpR1_Vol,earthquake_Nepal,Nepal,2015,Response Efforts,Related,earthquake,natural,geophysical,instantaneous,diffused,en
403614279402024961,CrisisLexT26,flood_Sardinia,Italy,2013,Related and informative,Related,flood,natural,hydrological,progressive,diffused,it
303716976558219265,CrisisLexT26,meteor_Russia,Russia,2013,Related - but not informative,Related,meteorite,natural,others,instantaneous,focalized,en
721531619245498368,ESPOL_Ecuador_earthquake,earthquake_Ecuador,Ecuador,2016,no,Not_Related,earthquake,natural,geophysical,instantaneous,diffused,es
542193963084836864,CrisisNlpR1_Vol,typhoon_Philippines_Hagupit,Philippines,2014,Not Informative,Not_Related,typhoon,natural,meteorological,progressive,diffused,no_agree
9831072669,ChileEarthquakeT1,earthquake_Chile,Chile,2010,True,Related,earthquake,natural,geophysical,instantaneous,diffused,es
323916493400178688,CrisisLexT6,bombing_Boston,EEUU,2013,on-topic,Related,bombings,human_induced,intentional,instantaneous,focalized,en
297475338420752384,CrisisLexT6,flood_Queensland,Australia,2013,on-topic,Related,flood,natural,hydrological,progressive,diffused,en
905715101172469760,CrisisMMD,hurricane_Irma,several,2017,informative,Related,hurricane,natural,meteorological,progressive,diffused,en
540520519406477312,CrisisNlpR1_CF,typhoon_Philippines_Hagupit,Philippines,2014,other_useful_information,Related,typhoon,natural,meteorological,progressive,diffused,en
262635878067867648,CrisisLexT6,hurricane_Sandy,several,2012,on-topic,Related,hurricane,natural,meteorological,progressive,diffused,en
204047547713589249,SoSItalyT4,earthquake_Italy,Italy,2012,no damage,Related,earthquake,natural,geophysical,instantaneous,diffused,it
263087448681230337,CrisisLexT6,hurricane_Sandy,several,2012,on-topic,Related,hurricane,natural,meteorological,progressive,diffused,en
351399163361107968,CrisisLexT6,flood_Alberta,Canada,2013,off-topic,Not_Related,flood,natural,hydrological,progressive,diffused,en
324126252162220034,CrisisLexT6,bombing_Boston,EEUU,2013,on-topic,Related,bombings,human_induced,intentional,instantaneous,focalized,en
327168982790578176,CrisisLexT26,buildingCollapse_Savar,Bangladesh,2013,Related and informative,Related,collapse,human_induced,accidental,instantaneous,focalized,en
573859420687458304,CrisisNlpR1_Vol,Landslides_Worldwide,several,2014,Not physical landslide,Not_Related,landslide,natural,Hydrological,instantaneous,focalized,en
296001600470806529,CrisisLexT6,flood_Queensland,Australia,2013,off-topic,Not_Related,flood,natural,hydrological,progressive,diffused,en
593165303510601729,CrisisNlpR1_Vol,earthquake_Nepal,Nepal,2015,Other Relevant Information,Related,earthquake,natural,geophysical,instantaneous,diffused,en
9750088667,ChileEarthquakeT1,earthquake_Chile,Chile,2010,False,Not_Related,earthquake,natural,geophysical,instantaneous,diffused,es
904697532483342336,CrisisMMD,hurricane_Harvey,EEUU,2017,not_informative,Not_Related,hurricane,natural,meteorological,progressive,diffused,en
336791038041661441,CrisisLexT6,tornado_Oklahoma,EEUU,2013,off-topic,Not_Related,tornado,natural,meteorological,progressive,diffused,en
262701628623294464,CrisisLexT6,hurricane_Sandy,several,2012,on-topic,Related,hurricane,natural,meteorological,progressive,diffused,en
9784469263,ChileEarthquakeT1,earthquake_Chile,Chile,2010,True,Related,earthquake,natural,geophysical,instantaneous,diffused,es
324587036373831680,CrisisLexT26,bombing_Boston,EEUU,2013,Related and informative,Related,bombings,human_induced,intentional,instantaneous,focalized,en
905470249683865604,CrisisMMD,hurricane_Harvey,EEUU,2017,informative,Related,hurricane,natural,meteorological,progressive,diffused,en
262901408867688448,CrisisLexT6,hurricane_Sandy,several,2012,on-topic,Related,hurricane,natural,meteorological,progressive,diffused,en
905014427451244544,CrisisMMD,hurricane_Harvey,EEUU,2017,informative,Related,hurricane,natural,meteorological,progressive,diffused,en
904956062310309893,CrisisMMD,hurricane_Harvey,EEUU,2017,informative,Related,hurricane,natural,meteorological,progressive,diffused,en
542115755102175232,CrisisNlpR1_CF,typhoon_Philippines_Hagupit,Philippines,2014,other_useful_information,Related,typhoon,natural,meteorological,progressive,diffused,en
592807377717567490,CrisisNlpR1_Vol,earthquake_Nepal,Nepal,2015,Response Efforts,Related,earthquake,natural,geophysical,instantaneous,diffused,en
452539234914537472,CrisisNlpR1_CF,earthquake_Chile,Chile,2014,donation_needs_or_offers_or_volunteering_services,Related,earthquake,natural,geophysical,instantaneous,diffused,es
327278096682188801,CrisisLexT6,explosion_WestTexas,EEUU,2013,off-topic,Not_Related,explosion,human_induced,accidental,instantaneous,focalized,en
